account_id,account_hash,account_type,region,balance,opened_date,holder_age
13140,c4aa98acdad7,checking,EU-West,107681.68,2018-03-26,28
13141,23ff9155f2b6,checking,EU-West,36687.12,2018-08-16,64
13142,25d42b60bf60,checking,US-Central,61752.85,2018-10-15,57
13143,ce389228dee1,savings,APAC,478951.96,2022-06-28,56
13144,1f1b7233ef4d,savings,US-West,229403.45,2022-09-24,24
13145,3549e65fa1b5,savings,EU-West,101753.39,2022-06-18,34
13146,f8b4f7c55783,business,US-West,277120.04,2021-03-08,34
13147,f35d40f6b981,savings,EU-West,259844.07,2018-10-23,65
13148,60a9523cafb5,savings,EU-East,422086.09,2018-07-08,18
13149,3101c7dc0f2c,savings,EU-East,174356.88,2019-10-26,80
13150,7b535381f7d5,checking,US-West,8735.68,2021-08-24,24
13151,f1238885db94,business,EU-West,256236.67,2018-09-17,48
13152,7d6c6e5b3818,checking,EU-West,6414.63,2022-11-30,35
13153,1657098941ef,business,APAC,425773.85,2019-06-30,71
13154,6495a926222c,savings,EU-West,50709.75,2020-10-25,62
13155,8fe1dde42db4,savings,EU-East,324084.22,2021-11-15,79
13156,a75c96ac6046,business,US-West,379702.45,2021-05-29,76
13157,9ff33d4c0b64,business,US-East,486293.09,2020-10-05,27
13158,e37d1093295d,savings,EU-East,253041.96,2021-11-08,31
13159,5c8328f1aed8,business,APAC,281433.33,2022-01-10,55
13160,20c35d33fd45,business,APAC,289116.7,2020-10-03,44
13161,7f5d6a1035a7,savings,US-Central,79471.24,2020-10-24,38
13162,01bfff20c02f,checking,APAC,66899.84,2018-05-19,69
13163,059b160c2fb4,checking,US-East,293896.62,2020-03-11,22
13164,44abf1771ad3,checking,EU-East,355923.38,2022-01-22,48
13165,b9df83ebb037,savings,EU-West,329198.9,2020-09-24,40
13166,dc683a4066ff,business,EU-East,398595.31,2019-01-27,62
13167,1a1089955ddd,savings,EU-West,357698.76,2019-03-12,58
13168,e696d96110c0,checking,US-West,210835.45,2020-08-14,72
13169,15938dac2c4a,savings,US-West,217886.76,2022-07-27,44
13170,2335ffa424a2,savings,EU-West,105936.22,2022-04-29,23
13171,1fc3ad64f827,checking,US-West,170214.69,2019-06-21,26
13172,4fd5995e5f65,business,EU-East,336991.89,2020-09-21,33
13173,9b943f2d9748,checking,EU-West,36294.51,2019-08-02,65
13174,9505512dd817,savings,US-West,383715.04,2022-03-12,49
13175,9385e0f3242d,savings,US-Central,240465.26,2020-03-31,63
13176,987789ae68ce,business,US-Central,260915.73,2022-11-01,19
13177,ce631c73c9ba,savings,EU-West,125544.74,2021-08-05,80
13178,1caf43def74c,checking,US-East,354181.69,2018-08-30,43
13179,09a4e8b5ed77,savings,US-East,362124.7,2020-04-02,57
13180,f6eab2c6348f,savings,US-West,307706.31,2021-12-08,39
13181,503d04dfd9fe,checking,APAC,177425.02,2018-08-29,44
13182,60fed0f09447,business,EU-East,26147.35,2018-01-14,60
13183,0526031db4fb,business,US-East,201186.07,2019-06-18,22
13184,3a6c3139b7b0,savings,APAC,169426.7,2018-04-30,55
13185,28616272f07b,business,US-Central,343335.37,2022-09-02,79
13186,22c788daf1a4,business,EU-West,418918.96,2019-02-22,61
13187,0bb8bfd44dd7,checking,EU-West,85897.01,2022-05-20,32
13188,9cf2e27f2388,savings,US-East,167730.31,2020-08-30,65
13189,172c8442cfa7,business,US-Central,104857.54,2022-09-15,79
13190,6fe725e045da,business,EU-West,5132.85,2019-01-14,28
13191,6df5391ba39f,business,US-Central,448944.7,2020-09-13,78
13192,84f315457cbb,checking,US-Central,428738.47,2021-12-07,42
13193,00ada9d20f5f,business,US-West,475743.83,2021-11-10,70
13194,5c72272173a0,business,APAC,492190.54,2019-11-19,63
13195,18c0e7c6cea4,business,EU-West,423897.82,2020-01-01,21
13196,90b372a9a169,checking,US-West,375967.09,2022-06-21,48
13197,a0e7a4bd9f12,checking,US-East,374867.49,2021-07-31,42
13198,1cacaa5d463c,checking,APAC,11292.96,2019-09-19,46
13199,10ba3ce862ed,checking,US-Central,262423.39,2019-09-18,49
13200,56439d8f03e3,savings,APAC,65639.09,2021-06-04,64
13201,68698d67f44f,business,EU-East,247766.39,2018-02-16,35
13202,95b6b2956893,checking,US-Central,377939.14,2022-09-09,59
13203,4e0c7a8fba2c,business,US-Central,494458.35,2022-09-09,19
13204,b2eee0cebd31,savings,EU-West,485915.21,2020-07-18,34
13205,87c5d90b75a1,business,EU-West,313079.87,2019-09-20,73
13206,e895d251ec9c,business,US-West,48017.38,2022-05-09,53
13207,0bc52d721061,checking,EU-East,197193.03,2022-06-22,28
13208,63eb512711c7,savings,APAC,445506.46,2022-10-03,72
13209,84a7614817e2,checking,EU-West,182985.45,2019-08-02,65
13210,080b4f1b6029,checking,EU-East,499557.13,2019-10-25,63
13211,f58a2785dff5,savings,US-East,25316.37,2022-09-25,29
13212,b042d443521d,checking,US-West,213565.55,2021-12-21,80
13213,a35e38db3b49,business,EU-West,246537.36,2019-11-09,56
13214,f2a2a7432dd7,checking,EU-West,187778.67,2021-06-21,37
13215,80e5f2e28697,savings,APAC,364431.11,2019-04-15,24
13216,4cd39fd3cb83,business,APAC,32618.29,2020-08-07,37
13217,ee59ec589feb,business,APAC,21335.35,2020-12-06,57
13218,5f6e9466690f,savings,US-Central,480885.39,2021-12-14,59
13219,7292a8c6bd0f,savings,US-East,149475.23,2021-02-17,57
13220,a508217cda0f,business,US-East,346035.13,2018-11-08,72
13221,bd5346e29deb,checking,APAC,190792.21,2021-04-08,47
13222,09d74b38692e,savings,EU-West,137704.23,2022-03-18,23
13223,7fbd1580fb98,checking,APAC,254197.79,2018-12-16,45
13224,7169f815fae3,checking,APAC,125402.66,2020-09-21,37
13225,4b1d7c65dad9,checking,EU-East,193583.55,2020-08-29,36
13226,86748bc761fe,checking,US-West,447677.71,2021-09-12,21
13227,ba1fd2e100e4,checking,EU-East,26236.0,2019-06-05,76
13228,ad765562d90b,checking,APAC,366114.94,2020-04-15,66
13229,e552fcc0a227,business,US-West,158775.62,2022-07-03,62
13230,d5e5e51758d7,business,EU-West,50588.31,2019-11-02,29
13231,93bc3a536fcd,checking,EU-East,109026.2,2020-08-14,23
13232,237d35b6b8ef,checking,APAC,91440.54,2021-05-04,63
13233,0e712db1d8fc,checking,US-Central,392947.43,2018-05-11,55
13234,09a697bac573,savings,US-West,474839.52,2022-07-29,31
13235,014c8af5542c,checking,APAC,490959.87,2021-07-11,25
13236,a211882cd2f5,savings,EU-West,201635.31,2018-12-04,29
13237,b901b3cf9265,checking,EU-West,280863.45,2021-09-07,38
13238,04596ce0b7fb,savings,US-East,421318.02,2020-03-13,66
13239,4014280deced,checking,APAC,76212.78,2021-06-10,53
13240,c613b3d86d49,savings,US-East,35026.21,2019-11-10,22
13241,b8180021ed49,checking,APAC,65898.42,2022-01-04,23
13242,093840817505,checking,US-West,390852.49,2020-01-05,74
13243,ff7f38d21f2f,savings,US-Central,436297.49,2018-07-04,34
13244,ba71c53da717,checking,EU-West,491551.28,2022-01-15,62
13245,06a557283265,business,US-East,322843.8,2020-07-02,22
13246,de657e8b22e3,savings,US-Central,68283.87,2018-04-17,51
13247,1a9ac99d5a70,savings,EU-West,145187.8,2021-01-02,45
13248,879de8355e91,business,US-East,403120.23,2020-11-04,73
13249,18290d708bd3,checking,APAC,341269.79,2021-06-20,77
13250,f128c0432db7,business,US-Central,78197.03,2021-07-02,19
13251,14a4fcc56f20,business,US-East,484801.86,2019-11-18,65
13252,14b4dd4461e7,savings,US-Central,366880.45,2020-10-24,42
13253,8d6332ff2a93,checking,US-West,243180.88,2019-07-21,70
13254,2c290027055d,business,US-East,52836.59,2022-04-19,28
13255,806542807709,checking,US-Central,131140.03,2019-03-04,52
13256,3a2219fd774c,checking,EU-West,211683.82,2020-04-11,20
13257,aa60fb2e0519,business,US-Central,183852.89,2018-12-25,76
13258,918a66685005,savings,EU-East,351955.61,2021-01-20,65
13259,455e9a2d0089,business,EU-East,223670.3,2022-04-25,70
13260,644e8b4485df,checking,EU-West,173402.61,2022-07-15,69
13261,5ccab5700bc8,savings,US-East,411650.72,2022-04-12,40
13262,bad5d2d1a888,checking,EU-East,349882.93,2020-04-20,36
13263,ceaed2c8cba3,checking,US-West,310899.22,2022-11-01,20
13264,749bf035cee2,business,US-East,353121.62,2021-12-26,45
13265,0ee8992a2c38,business,EU-East,484019.67,2018-03-30,29
13266,b3540583c049,business,US-West,282737.96,2021-06-13,38
13267,2a28784abbe2,business,APAC,216873.46,2022-01-30,30
13268,7000d0b77678,checking,US-Central,396493.39,2020-02-22,18
13269,62db2d8e13fb,checking,US-West,247889.24,2022-04-23,58
13270,650633730906,business,APAC,74246.03,2021-07-24,69
13271,76c51361b6c2,checking,EU-East,209761.23,2018-11-04,57
13272,ab56fde9d847,savings,US-East,24679.32,2020-11-15,63
13273,afa9ccfbafaa,savings,APAC,164021.87,2020-10-13,77
13274,c74af6facbe9,savings,US-Central,393108.06,2018-07-10,39
13275,aea6ea2e8cfb,checking,APAC,94289.33,2020-02-29,61
13276,94b380200258,savings,EU-West,154410.3,2019-08-05,44
13277,94d02addd03b,business,EU-East,31569.19,2022-10-02,36
13278,d7e25e6e7789,savings,EU-West,255163.58,2022-09-06,41
13279,47ba81171523,business,APAC,365808.97,2021-06-22,55
13280,68ce701cbf11,checking,EU-East,363245.21,2019-11-20,77
13281,3f1aa88d1b7b,checking,EU-East,156501.87,2022-09-22,57
13282,9de1eb1f5b71,checking,US-Central,188112.32,2022-05-02,72
13283,c4be675fc3a4,checking,EU-West,419919.7,2019-03-17,71
13284,bd23ddfadd23,checking,APAC,347232.16,2020-04-11,64
13285,d57f4033adc9,checking,US-West,48590.4,2018-07-19,72
13286,3380c4eab8a5,checking,EU-East,234119.25,2019-05-24,20
13287,be46ac548244,checking,US-East,424147.44,2019-05-05,28
13288,024755a1d8fd,savings,EU-West,462413.25,2019-07-20,44
13289,22aa653665fd,business,APAC,210044.32,2021-09-22,59
13290,bf63c3ca7897,savings,APAC,2749.08,2021-02-10,78
13291,d7303fccbba0,checking,US-East,254029.14,2019-08-25,80
13292,b3248c719776,business,US-East,3937.56,2021-06-29,59
13293,d446e33a74e5,business,EU-East,366890.2,2018-11-16,49
13294,b95681ed991a,checking,US-Central,384969.2,2018-12-17,51
13295,20704e23201d,savings,US-East,170699.46,2019-11-25,58
13296,2629c34890bd,checking,US-West,129187.36,2020-07-06,36
13297,3614e3187c0e,business,US-East,219599.06,2022-06-13,74
13298,50ffbc662391,business,US-East,26521.0,2018-06-07,59
13299,d4b29d54b9a0,savings,EU-West,482339.09,2021-07-07,20
13300,559039191a16,business,US-West,326278.24,2019-11-17,79
13301,db0fcba268b1,savings,EU-East,488436.18,2021-08-19,33
13302,1431e0e67c7b,savings,US-Central,245392.44,2021-07-05,21
13303,143524671430,checking,EU-West,449899.75,2020-05-29,79
13304,e58e4b699e1e,checking,EU-East,311802.72,2019-11-22,75
13305,b6f3a6cb2f31,checking,EU-East,199550.2,2021-11-11,31
13306,dbe9c89cce3c,business,APAC,342450.67,2020-02-09,77
13307,5c0fa58f044f,savings,APAC,40087.27,2019-04-22,22
13308,3386ef8ac9c4,savings,US-West,178095.53,2022-07-12,35
13309,6ee38cc93df6,checking,APAC,199709.07,2022-06-08,78
13310,dded5cc8ab71,savings,US-Central,105822.47,2018-04-11,32
13311,387e6d8d4a11,checking,US-Central,147548.47,2022-08-31,66
13312,05284b045bf8,savings,EU-East,212924.54,2022-01-23,24
13313,01374c8fd767,business,US-West,192653.36,2019-07-20,73
13314,cce42f86f684,checking,EU-West,70709.95,2021-02-16,44
13315,8a866c1eebac,checking,EU-East,123933.24,2022-04-11,21
13316,18ab61dc9e69,business,US-West,445810.48,2021-04-05,27
13317,a8df6e1d12b1,checking,US-East,237127.93,2019-07-25,25
13318,2c21849ca6ff,savings,APAC,96086.99,2020-01-23,78
13319,9de7e68a798b,checking,US-East,353878.39,2020-10-01,68
13320,4a8ec9ab90c3,checking,US-East,52186.37,2019-08-19,26
13321,d504252e6be2,business,EU-East,460945.99,2018-07-29,28
13322,65ca694644da,savings,APAC,300812.28,2022-08-05,33
13323,12132d363b13,checking,EU-East,293848.34,2020-05-09,20
13324,0a33c47d5bea,checking,EU-East,310081.01,2020-08-20,41
13325,f32071ce1e73,checking,US-East,11858.09,2018-07-25,33
13326,8b8c2f170a63,business,EU-East,214255.85,2021-07-14,52
13327,907cc74ebbc4,savings,US-West,166522.43,2020-12-01,36
13328,7ea465a2b77b,checking,US-West,4879.84,2018-07-25,68
13329,4fded0d3dd8b,savings,EU-West,379309.41,2020-08-25,37
13330,7755ea12e3cc,checking,EU-West,474210.82,2019-10-03,49
13331,4d9a1c40864e,business,EU-West,126861.86,2018-03-15,27
13332,8c61b0e8463f,savings,EU-West,104276.66,2018-10-07,67
13333,4de3da2fe2ad,checking,EU-West,14372.64,2020-01-16,30
13334,37c83d931f78,checking,US-East,387961.07,2018-08-13,23
13335,4e81af3c7a45,savings,US-West,369001.23,2019-09-07,52
13336,1f57226f27b5,savings,US-Central,420500.89,2018-06-11,21
13337,52e71261fbc1,checking,EU-West,357300.03,2019-05-17,24
13338,9681c70bd57c,savings,EU-West,125671.7,2019-12-03,27
13339,c5fcb0bf07ca,savings,EU-East,69726.14,2020-01-16,26
13340,15865ad44b04,checking,EU-East,91721.76,2020-10-19,58
13341,43b1a0529eb7,savings,US-Central,137485.97,2018-01-20,60
13342,a0e37b71e654,savings,APAC,259075.06,2018-08-05,28
13343,da7092581612,business,APAC,243490.57,2021-05-30,71
13344,a53bc7be31a7,checking,APAC,252106.55,2019-01-23,36
13345,40556a2cc9dc,checking,EU-East,57796.46,2019-10-24,28
13346,d8cf6c940e1d,business,APAC,62494.99,2022-04-14,58
13347,b26909dc0541,savings,US-East,429049.12,2020-06-07,62
13348,e89a46718d5a,business,US-East,369034.62,2018-01-25,53
13349,3ae63c57b7e5,checking,APAC,211536.55,2021-04-11,64
13350,90619bf592e7,checking,US-East,235088.13,2020-07-08,22
13351,738e40894b1e,business,US-East,266620.9,2020-01-23,34
13352,14cbf9ba0a98,savings,US-Central,129568.59,2021-08-16,20
13353,19efc3405955,checking,US-Central,126852.09,2018-05-08,80
13354,54ab1f981761,business,US-East,487199.31,2019-05-27,60
13355,b69ed3794392,checking,US-West,356366.62,2018-11-28,44
13356,1dd3cdb796e3,business,US-West,110905.09,2019-09-05,46
13357,e5da72b3b859,savings,APAC,154156.1,2018-12-05,61
13358,8310ee6660fc,business,US-Central,436728.23,2021-07-20,74
13359,52a0d396f063,business,EU-East,449049.01,2019-03-31,37
13360,c82999392977,savings,APAC,140077.95,2020-09-12,57
13361,5c330543f92b,savings,US-West,355079.47,2021-04-12,30
13362,c1947b6c500c,savings,US-West,364051.93,2018-11-06,48
13363,10f0e690c4fc,savings,US-West,78915.0,2021-08-15,44
13364,b0160f90d3ca,savings,US-East,190235.67,2022-04-03,53
13365,2584f4ae5b9b,checking,US-Central,61002.3,2019-06-08,40
13366,ac48d837fbd0,business,APAC,202353.73,2019-08-10,42
13367,5587beac8107,savings,US-Central,114467.66,2018-03-23,78
13368,67c596868930,savings,US-Central,270774.62,2020-01-14,39
13369,42cc09d5772d,business,US-East,367093.33,2021-03-16,72
13370,4e77686eb5b7,business,EU-East,379192.39,2021-07-26,21
13371,319eafd1fc46,savings,EU-West,229664.95,2019-03-27,77
13372,b585232eab89,savings,APAC,308442.12,2019-06-01,40
13373,227dfbe94ec5,business,US-Central,105867.36,2022-05-28,56
13374,41c2891a585c,checking,US-East,376732.03,2022-04-04,68
13375,cdb6aa06631a,checking,US-West,438297.8,2022-09-11,69
13376,8a015ba5bc83,checking,US-West,368280.43,2020-12-27,76
13377,a5a88a816e94,checking,US-East,427563.06,2018-06-17,67
13378,49ef360bda9b,checking,APAC,445857.01,2020-05-24,44
13379,bb24de459660,savings,US-East,379896.35,2018-10-13,54
13380,498981f667eb,checking,APAC,50042.03,2020-07-22,19
13381,18cef714515b,business,APAC,300593.86,2018-10-31,58
13382,e4fc83bbc3a6,checking,US-West,491818.12,2022-07-28,27
13383,2f34e7d997bf,savings,US-West,326542.05,2020-06-14,24
13384,f34ac8e79e4c,checking,EU-West,141787.99,2018-01-04,72
13385,b324b39c05d5,business,EU-East,274344.31,2022-04-03,59
13386,784428fb4a9d,savings,US-East,449865.76,2021-01-07,40
13387,b1b8679377aa,business,US-Central,18647.13,2019-06-08,68
13388,dac917f84c12,business,US-East,28724.21,2019-05-19,77
13389,175ec428ef69,savings,EU-West,165442.1,2020-02-19,79
13390,b9f49d81ff19,checking,US-Central,424170.63,2021-09-04,57
13391,bf7fa9e168c3,savings,US-West,73086.82,2019-05-24,74
13392,4aa61b7f3a4a,checking,EU-East,487908.51,2019-05-10,42
13393,f76cda4ac4d1,savings,EU-East,174813.11,2019-07-20,54
13394,1ce502f5d5b4,savings,EU-West,463374.62,2021-10-24,62
13395,17a14f6f920f,checking,US-East,181423.07,2021-02-27,51
13396,3eaa675abd1e,business,US-Central,25803.91,2021-02-15,75
13397,635f0bb87bf5,checking,US-Central,231690.08,2019-03-11,23
13398,d2c199e55437,checking,APAC,321770.96,2020-04-17,61
13399,98c45b8c3e73,savings,EU-West,82899.13,2018-04-27,56
13400,5338f0d0fa16,savings,US-West,105084.88,2018-09-21,26
13401,3a234a94b192,business,EU-East,325472.08,2018-03-23,44
13402,0b67ad7a37b9,savings,US-West,170092.06,2018-10-27,20
13403,b1e252307154,checking,US-East,67732.25,2020-09-24,20
13404,2bc97e4f9cde,business,US-Central,22966.58,2018-01-26,41
13405,7f6b413d9fd2,business,US-West,65253.3,2020-11-28,48
13406,abbe822f1b0d,business,US-Central,256349.08,2018-09-18,55
13407,0c9737ee98d6,checking,US-East,247525.65,2021-06-17,74
13408,d0ac9d146e1e,business,EU-West,252607.76,2019-11-16,60
13409,12e9eeafe97a,checking,US-Central,26652.36,2020-09-17,40
13410,6c45ea78dafc,business,EU-West,455212.92,2019-04-22,62
13411,8d55f1c5b484,savings,EU-West,454178.89,2020-04-07,61
13412,bbff47dd7215,savings,APAC,408998.53,2019-01-21,46
13413,03fcaa5c1a86,savings,EU-West,411170.54,2021-03-04,53
13414,41182f28bd1a,checking,US-West,204436.17,2022-08-28,74
13415,66995bf69889,business,EU-East,462575.77,2018-09-08,54
13416,170ee853a4f9,business,EU-West,370705.42,2019-05-29,70
13417,36a1b2c75403,checking,US-West,96663.51,2018-03-09,39
13418,e5076d6604b7,business,US-West,478689.85,2020-09-16,30
13419,f154bb6c53d6,business,US-Central,486908.7,2021-08-03,57
13420,c1596eb7966b,savings,US-East,462366.52,2022-02-23,32
13421,9299a30eb3ba,checking,EU-West,75957.94,2019-09-19,27
13422,fb6ac558b918,savings,APAC,115863.08,2021-07-02,37
13423,2a14132ee856,checking,US-Central,269443.76,2019-09-25,48
13424,7a266340edcb,savings,EU-West,466222.68,2022-06-16,36
13425,0a8ea346eb0b,business,APAC,283144.3,2019-11-25,25
13426,3973709b0122,business,US-West,189598.88,2020-10-23,66
13427,f1217f95799d,checking,EU-East,290099.73,2022-01-19,51
13428,49775dd4455a,business,APAC,31021.21,2020-12-09,66
13429,e855376bf770,checking,US-East,219482.88,2019-01-31,42
13430,1741c16b4169,savings,APAC,263437.17,2019-08-07,73
13431,96caceb01dae,savings,US-Central,475448.58,2018-05-14,40
13432,c96b0b7ad996,savings,APAC,115148.58,2018-09-23,79
13433,6ef62f8c3ef0,business,US-West,382067.27,2018-05-16,78
13434,333bd358e895,savings,US-West,457811.13,2019-12-21,19
13435,ad52eb0edf31,checking,US-East,272092.64,2018-02-26,62
13436,52ee7db921e9,savings,US-West,483809.13,2022-06-17,48
13437,2742c6d6529d,savings,US-East,331105.41,2022-11-15,48
13438,90efabb4851c,savings,US-East,476895.23,2020-11-27,79
13439,917b1d04c88c,checking,US-West,441688.37,2022-11-05,25
13440,fb292876901a,business,US-Central,437462.02,2022-09-13,50
13441,710b3085dad9,checking,APAC,202148.63,2022-05-03,20
13442,375892f7b046,business,EU-East,62883.87,2019-02-08,70
13443,7c624a2219b6,business,APAC,432658.24,2019-12-08,47
13444,2a67f4b5f451,checking,APAC,192353.5,2019-07-10,36
13445,2c2ef640bac2,business,EU-East,265489.23,2020-10-28,33
13446,fff9e0471cb0,savings,US-West,367906.07,2019-05-10,61
13447,37952778ec79,checking,EU-West,366173.06,2021-08-21,38
13448,540ed5d1ccac,savings,US-East,343856.89,2018-01-14,36
13449,77150b387afe,savings,US-East,267239.39,2022-01-02,50
13450,c937beab7859,checking,APAC,334343.34,2020-11-24,61
13451,c699fd1153ef,business,APAC,172760.52,2021-07-03,72
13452,588ad7ebc937,checking,EU-East,60973.56,2019-04-22,67
13453,1af18e42cb50,checking,EU-East,203252.47,2019-07-19,30
13454,097f5177865c,checking,EU-West,126520.56,2022-05-14,69
13455,f61dc4de7d5d,business,APAC,194589.48,2022-07-13,31
13456,89e05e7ff2cc,savings,US-Central,194476.12,2021-01-08,22
13457,b4e9c35d7d01,business,EU-West,274296.51,2018-05-05,66
13458,70058e81e3b6,checking,EU-West,228501.57,2018-07-22,56
13459,8f0a03191ef2,business,US-East,235644.49,2019-06-11,38
13460,0b392cea07fd,savings,EU-East,445959.86,2022-10-10,53
13461,eaae3f83b08d,checking,US-West,445858.85,2020-11-08,22
13462,b3b845aeb0df,business,US-West,241340.04,2020-04-18,36
13463,435422483504,checking,US-Central,477665.25,2021-07-03,25
13464,1e88d9395595,savings,EU-West,423401.68,2020-12-04,33
13465,642e978f2d44,checking,EU-East,420841.41,2019-05-01,61
13466,e53115b206b7,checking,EU-West,249431.72,2019-04-30,55
13467,a8322fceca6a,checking,US-West,226202.36,2018-04-07,76
13468,de7329e21dff,business,US-Central,320925.5,2022-08-07,73
13469,db14ede9e6d0,business,APAC,292342.67,2018-05-01,34
13470,467d4851e97a,business,EU-East,491447.31,2018-09-01,80
13471,6ea62e7d78ca,checking,US-East,244276.35,2018-06-26,38
13472,302a00d0faa6,checking,EU-East,17379.42,2020-01-22,18
13473,f244fb925a42,savings,EU-East,433999.5,2019-02-10,58
13474,880bf5af3ce9,savings,EU-West,323330.18,2018-02-11,73
13475,8832705d4230,business,US-West,290754.26,2018-03-11,26
13476,1474f6118b95,business,US-West,207852.97,2022-08-20,69
13477,8c58f07eadfa,checking,US-West,27104.78,2022-01-27,50
13478,e1c2244435fc,checking,APAC,248539.76,2022-10-19,71
13479,dea7af6f23cc,savings,US-Central,73868.06,2021-08-07,56
13480,cd4e5660ba2b,business,EU-West,50586.37,2019-07-19,58
13481,72442e88d46d,business,EU-West,305031.88,2019-12-24,52
13482,7510e55706e1,business,US-East,422299.91,2021-09-21,28
13483,7735800c4e44,checking,US-East,342413.52,2019-01-22,80
13484,fa3033dd8a2f,checking,US-East,269720.92,2018-03-01,57
13485,603ee192fd1f,checking,APAC,377155.62,2021-05-15,41
13486,d6ed5196455d,checking,APAC,40003.86,2020-04-04,23
13487,d42e5a7a47fd,checking,US-West,363481.93,2019-08-21,40
13488,d3dba2007ac6,checking,EU-East,403066.86,2019-03-06,69
13489,136ef4e5ae6a,checking,US-West,229548.53,2019-08-03,44
13490,9cbb7148f91a,savings,EU-West,272964.46,2018-05-28,24
13491,885ed6b012c8,business,EU-East,294732.3,2018-12-12,33
13492,0ebc43914d72,checking,US-Central,468696.44,2018-09-28,34
13493,de4686819117,business,US-West,379063.03,2018-10-09,31
13494,e5571c5ae4b6,business,US-East,373916.01,2021-10-02,61
13495,49206b5b3e0b,business,US-East,462890.01,2020-10-19,29
13496,304767d602c8,checking,APAC,137206.38,2022-06-26,28
13497,a1309448f8ab,savings,US-Central,325754.99,2020-08-31,39
13498,791cd08a0423,checking,EU-West,212117.62,2020-06-15,22
13499,011eede8d48e,savings,US-East,204389.48,2021-11-12,73
13500,9f3681f84036,checking,APAC,69665.72,2019-10-04,36
13501,30ca7b240529,checking,US-East,188687.95,2019-01-19,25
13502,c84854e9ae55,savings,US-East,490551.35,2018-09-07,65
13503,cde96c71dd39,savings,US-Central,168769.12,2020-03-09,50
13504,4fef8b8c3da9,checking,US-East,341485.04,2019-01-17,34
13505,47c42f80bae1,checking,APAC,63634.71,2022-03-30,35
13506,76db76bd4e94,savings,US-East,187724.1,2019-06-04,56
13507,154b5777595d,savings,US-Central,123789.61,2019-09-22,47
13508,8adc365857f4,business,US-West,108975.63,2018-01-06,50
13509,e4562af3971e,savings,EU-East,404972.57,2021-10-01,70
13510,4df3e135b922,checking,APAC,111586.22,2019-04-26,66
13511,89e6d0e61cd6,checking,APAC,190337.83,2022-02-15,46
13512,a363aa9185a1,checking,EU-East,275675.19,2020-06-19,70
13513,d835bcb63240,checking,US-Central,492980.88,2020-01-30,40
13514,ed42769de901,checking,EU-West,30098.53,2021-11-20,30
13515,30305c95b41e,business,US-Central,250346.74,2022-07-18,72
13516,4e97b066a68d,business,US-West,60464.75,2018-07-06,41
13517,986bcdcfab08,savings,US-West,132120.36,2022-04-06,54
13518,77609ba5f02d,checking,US-East,437573.48,2021-06-21,50
13519,407413a99f5f,checking,US-West,6664.25,2020-08-25,24
13520,c74df56256a2,checking,EU-East,261438.5,2020-04-07,19
13521,8ed0e9d3d1ec,checking,US-East,351475.29,2019-09-25,29
13522,966f31a8ece8,checking,APAC,65340.85,2022-11-08,25
13523,ec163c88d12d,business,APAC,349272.0,2018-04-13,18
13524,b6d390186c30,business,US-East,24358.54,2020-05-20,68
13525,3f36359230e9,business,EU-East,388776.84,2018-10-08,42
13526,797277f74323,savings,EU-West,430078.68,2020-08-23,56
13527,842172fc7ea8,savings,EU-East,12716.19,2020-08-19,36
13528,e7844142241a,checking,US-East,217937.27,2021-03-16,32
13529,15b9fb6a702d,business,US-West,347780.31,2022-01-18,37
13530,7566e84ce5b2,checking,US-Central,181700.95,2021-01-18,37
13531,fdbf110fcce4,checking,EU-East,170877.39,2021-03-26,37
13532,0685d557ecba,checking,EU-West,221311.84,2020-09-25,38
13533,7de9b9ceb480,savings,US-Central,260881.02,2019-11-16,62
13534,4c055f521106,savings,US-West,76377.49,2020-02-10,63
13535,7040d030e15d,savings,EU-East,193257.52,2019-06-21,24
13536,bf1df31c6fff,business,APAC,50432.14,2022-07-17,76
13537,ad76ac31b410,business,EU-East,210289.16,2020-12-27,55
13538,43542761f000,checking,APAC,486929.66,2021-06-16,58
13539,939a85909b28,savings,US-West,125837.74,2018-11-23,21
13540,4f76906d4c2f,checking,EU-West,78821.37,2021-05-11,70
13541,671bffbf5daa,business,US-West,125897.18,2019-08-03,25
13542,f686c8176a81,savings,US-West,35234.59,2022-07-09,67
13543,600ca3671f26,business,US-East,25458.11,2019-03-01,60
13544,1dd22ffaa3e7,business,EU-West,119293.73,2020-12-04,31
13545,0d722dde883a,business,US-West,142431.43,2021-11-23,48
13546,f8c260e9df9f,savings,APAC,81291.02,2018-07-21,53
13547,c11471ea686f,business,EU-East,495260.39,2022-11-08,56
13548,103167df0cf0,business,EU-West,383647.88,2021-12-05,74
13549,0eb8fdfb6026,checking,EU-East,30289.87,2022-08-21,24
13550,ec670501f43a,savings,EU-East,222841.79,2022-03-27,29
13551,5b630af2fba2,business,US-East,472555.52,2022-09-15,67
13552,d0b594fd2a5f,business,US-Central,322227.38,2022-05-08,52
13553,d5a1ccab13a7,checking,EU-West,120975.79,2019-05-28,72
13554,77957769b39f,checking,US-East,285870.29,2019-08-16,76
13555,9b60a72a96ed,business,EU-East,177379.26,2022-05-31,46
13556,4540bc37872e,checking,US-Central,197304.17,2021-12-05,80
13557,5ec9edaf4196,business,APAC,217734.56,2022-03-31,47
13558,11392441a94f,business,EU-East,407950.66,2019-11-27,48
13559,86f4794f9b91,checking,US-Central,357850.21,2018-05-05,64
